id,latitude,longitude
98165c75-418e-46f0-ac59-eca5f744cfd7,23.0281667,72.5937837
c31fd88d-98fa-468d-bb86-1c3e4c845c1d,23.017959,72.5335955
990a0e0a-7afc-477d-b722-424007082e95,22.9311906,72.6088086
5b84a1ab-66b2-4271-9e9b-a9b79443e558,22.931318,72.6087765
2eea3e92-1a4f-4a10-b755-0b5fd3ca114e,22.9257649,72.5431353
09220f70-0d6c-4eaa-aaa1-84604155189e,22.9312374,72.6089692
d1fb3a23-edb5-402f-9e28-eab0f15273d1,22.9258781,72.5431721
d73d531b-c820-42a7-a387-ae209cac0fc7,22.9783531,72.6627224
38470e07-9d37-4a07-8d17-ace51a7e98d6,22.9313687,72.6089548
38897f49-82ac-414a-b98d-bdec37b2bad7,22.9783931,72.6628482
37a22c7f-3f23-4849-b962-a96608151cbe,23.1114747,72.6732586
6a2963c4-446a-4416-8991-182d856aef70,22.9953084,72.5999367
74581f2d-170e-4759-b376-caafa767968e,22.9941723,72.5997138
c2bcb441-33cc-4942-b923-0f05e7b9c330,23.004119,72.5934271
862300d6-52fa-4b95-a540-dbb30e2d6bdc,23.0029569,72.5953625
cd4a65d2-53ce-4893-9158-170d9caade5e,22.9875406,72.6281221
16abba40-2c7d-4a25-aa14-2e89fa655f53,22.9889252,72.6296618
745fe19a-32ec-478b-b124-83a975737289,23.0102257,72.6426349
70aaa367-79ee-4b1e-9610-3ba9d33bb40a,22.9991514,72.619179
76276d79-3ee6-42ab-bf0e-434e2458484e,23.0138741,72.5913749
842b82ad-2f7d-494d-bdd5-a3d597702d56,23.0060759,72.5930793
c7b6c2fe-773a-4aab-87a7-7f87819d7449,23.0024871,72.5934167
64812ab0-0c99-45f8-a78a-b06f77f989bd,23.0018468,72.6171882
c3789663-df1b-4c9a-9da9-53a4e6a2fd4c,22.9914203,72.6186618
ae62150e-d063-488a-9d77-f4d25ae24095,22.9912673,72.6203418
47600f0c-25a6-42b5-ae57-29af58cb200d,23.0010389,72.6168558
b9988882-80cb-4aff-9b8a-67ac02a98631,22.9959745,72.6080052
0661556b-78fb-4749-aa63-2ac87de979a0,23.0330852,72.6090246
565a5b63-2735-4168-a144-89c3ee6d1967,23.030073,72.6077876
e130194b-a6b4-42b7-a00b-de3e5c517c13,23.0312409,72.604145
0bc052da-ff93-4fcd-b9be-3cd7b52d86ea,23.0334186,72.6088795
6a30df95-e22a-413d-bd70-3d42f80488bb,23.033392,72.644677
a2fc2078-ffe2-4466-8878-b161f9ccd85b,23.0715113,72.6034227
41319a3b-eda5-4cbe-aff1-1293e92b716a,23.0314884,72.6392713
7743f070-20c1-4aec-be7d-dbd0e0ef0a9a,23.0058187,72.5866438
14c97860-9873-4b28-95df-3f976dae745f,23.009339,72.5838007
f7793efb-6f9d-4192-9b43-abbe4ecaf9c8,23.0233125,72.5343158
2f7010ac-6765-4a8b-89b3-334db27c2240,23.0154936,72.5342536
f9203174-594d-490f-829f-44ad2914fbf7,23.0404254,72.5965952
966d49e2-a70c-4498-a364-36a10af46b6d,23.0400712,72.5885319
f615b36a-1cf2-4e40-a21c-412cce15332f,23.0360977,72.4788402
604b0d02-1fbc-44f3-b902-d30243082282,23.1155958,72.6516003
7456c145-0219-4693-8b77-4eaacedc6690,23.0360922,72.4789595
f5618392-7da2-4e22-b6f4-62922d9f18c3,23.1307798,72.5847786
845d374f-322b-48b3-8749-79a5f0c4bb8e,23.130573,72.584545
719fede1-b94c-4462-a6d6-a20efe86fd99,23.1338154,72.6326748
6968010e-e396-467a-8759-841bfd8da2e0,23.1339214,72.6327425
39532d3c-b0d9-45bf-8b02-780335b1c5f9,23.0221894,72.5430616
6d779cba-fd0b-454b-8c6a-2e1728affb38,23.0222171,72.542663
301d6ba9-d964-4a9a-b068-8fb27714dcc8,23.0225467,72.5426315
05af47b0-e541-4201-928d-6fbef1099aca,23.0255654,72.5266264
12ebb18c-c209-4b5d-b595-a2dab4e39136,23.0265594,72.4825882
3c2e103f-9e53-4cd9-a947-1f58337447b8,23.026629,72.4825384
9c8c7ca3-2dfa-4ab8-aa45-f94e363ac3d8,23.0272425,72.5070343
a4176ec6-dc0e-4b86-9040-474a61ee3601,23.0272981,72.5116408
a72c5c78-9a25-456e-ba2d-479952ef8300,23.0124521,72.5694158
be2a8339-c7f9-409d-9408-522a038354e1,23.0127444,72.5681293
2f275e46-ae26-498d-90ff-a3b1b1997b40,23.0179055,72.5045791
6e2536a6-e212-4324-ad80-68b43d7b7831,23.0177358,72.5063672
096bbc58-86dc-4663-80b4-94d6aa5fd039,23.017741,72.5045274
638c79d2-ad22-4772-8098-04606d30e56a,23.046849,72.5434395
8c3f8fef-5be4-4f89-80ce-af2f78b0b050,23.0271107,72.5448046
13d7b172-4ddc-44ce-a329-27d36c09a14d,23.0270678,72.5447696
c2daffc5-2651-4c2c-8f39-7520e3cf8349,23.0271313,72.5446764
efb47629-4350-4a6d-a6a8-116438945208,23.0271756,72.544713
17ddec04-5303-4a7f-ba69-9c83d0861a94,23.0400778,72.5486522
1429cb44-dddf-4733-a1ad-9a52519c2c58,23.0400752,72.548734
f5c2ac66-e72b-4dca-872b-e209bfeb6602,23.0426653,72.5490698
9d10862e-12b7-4b07-91a6-b4ce30def8eb,23.0426838,72.5491598
ce196231-1161-469d-86ce-c0a23305ddce,23.0427263,72.5490976
4fa06af9-89d4-4473-83a5-95dbea0b7c48,23.0426252,72.5491345
bf3b0730-f8af-4ab5-975a-bb7d417d9fdd,23.0469856,72.5530455
d310f82f-1bf9-4ef5-b21d-a87fddc98aaa,23.0469631,72.5643125
c408e57d-3c12-4aa7-8ad8-9f3e652eebde,23.046928,72.5643071
8abd9b44-4dc8-4248-ab50-7d6af9c485b5,22.9968145,72.5392866
04d8e274-485c-4b9c-aab6-f424785c89e8,22.9968803,72.5392591
879e5d5a-1248-491d-86d3-a0164e2c8a50,22.993674,72.5490251
9aa4ec0a-3d70-465b-a5ae-4a25009f1030,22.9968537,72.5473824
3e448c2a-335a-4872-8b5d-2381705bda6d,22.999452,72.5451738
fac6cf33-05f7-4031-9586-2282b267fc6e,23.0031564,72.5443191
844c0c19-20bc-46f4-8d44-c15b8f84e8ba,23.0010554,72.5566459
19dd76e6-4be4-453b-a33b-aa87eebd4e1a,23.0065979,72.5544112
5a6712f3-f8d4-40fc-9efe-36e9471688ad,23.0055277,72.5553082
58315926-72e8-416a-9083-059391db46d7,23.0055828,72.555277
cbe06848-ce87-446e-a73b-a12d39021026,23.0075753,72.5585578
9230885b-1076-4f3a-a3b8-81088e89e4bf,23.0076416,72.558531
680e0441-54a3-406c-b437-8ca47482e2ef,23.0079803,72.5596683
1a21e965-51ab-468d-82f7-8fd4bbdba67a,23.0093302,72.5621996
a1d29fd1-6bb7-4e32-8a6f-5be85a2ca60c,23.0096882,72.5623885
56a7ed7a-499a-47de-8094-51fa1aa84a4f,23.0111693,72.5630916
dfc0b73f-fb49-486c-8e59-c6c95c5d54de,23.0110979,72.5630638
86832547-9059-4555-b388-3192de3dd760,23.0141877,72.5649735
f960bfde-bfb7-40d3-94c7-5505e4c02ab2,23.013987,72.5648256
8220c4db-40eb-4793-92c8-afc74fd7f13d,23.0142434,72.5650143
57d493d5-7f1f-4fe9-a254-cced072d6f9f,23.0144632,72.5651707
7fd801f7-f700-4a04-a2c9-72c2a71a648f,23.0164371,72.5668988
8ee1dd30-bbfd-4234-979a-62cc262ce7ca,23.0164685,72.5668395
b215b85b-59f3-493a-b014-1d99556a7361,23.0176524,72.5677692
ff7d8953-8cd0-4a32-a39f-1b9b24dccb34,23.0223289,72.5714063
ceeab240-bbfc-4d57-b341-be9d4e16df9d,23.0220839,72.5713317
d4139aa5-1620-4804-8bd0-ce796e218c62,23.0225003,72.5714484
376b6329-b651-4ba5-9165-e7ff4bc716e4,23.0266395,72.5712401
5b0b4a15-f748-405a-87ab-f9b284c55d9b,23.0266906,72.5712379
bec1fcf3-d40a-4840-81bf-610e4583307e,23.0266038,72.5702754
685255bc-c79b-4772-9ec4-94e6e0cc6658,23.027216,72.5779826
903510ea-ca4b-4d82-a637-ce02f6e37432,23.0273398,72.5794315
b912bd13-1af5-4aab-9975-e2a3202f04d9,23.0273476,72.5802938
55e64d98-b910-4cd9-9cc5-5c199643e49e,23.0273411,72.5795515
47980692-f26f-41e8-b628-fd0a8b271b96,23.0271649,72.571174
df168e6a-fdd6-4735-99d0-0be30555be5d,23.0294325,72.5704666
286ecc9d-b989-455c-8bab-669419ba34a1,23.0263868,72.5712632
8001afd4-9c7c-45d5-b0ae-2ebc59ad7790,23.0220664,72.5427785
f1778d7a-27a5-4d4f-b003-65078e85c3e8,23.0344883,72.5692575
11349063-696f-41c0-a1ec-d6a857c62ed2,23.0353263,72.5689292
6174a9f6-7616-4a8a-9230-6f87ca4680ab,23.0350197,72.5691229
becb3551-9625-4a6f-bfab-a3669a2c2e6c,23.0349867,72.5690594
7143bd37-7730-4117-8ac9-a892ce9cb612,23.0348145,72.5692106
5dce1203-3b42-4071-a9c4-4c9c7ce8080d,23.0347925,72.5691397
5b039772-3a5b-4151-b3bc-c2aa00876dc2,23.0350978,72.5691879
cec3bd0f-168c-4c28-810a-ef29dfd09f47,23.040186,72.5704486
eb2e2fcd-283c-4cb4-8a05-791ea40ba3c9,23.0394803,72.5637076
965403d8-199b-478c-999e-ae319ffaa32c,23.0373122,72.568947
9c4a3066-561b-4965-9f93-926653d12c82,23.0373715,72.5688748
7845d087-8778-4b3b-afb3-f8a7f49031b8,23.0395544,72.5637264
f384bff4-8b13-4aca-8aa1-cf9deca68ddf,23.0400393,72.5692403
54c41dd5-9849-44aa-b85d-5430371f488f,23.0558298,72.5715663
f8581bcd-fb24-4048-8c59-862daf7a18e0,23.0544262,72.5715203
7b7a56cd-e1f6-4b0e-9f77-5b9a33473491,23.055671,72.5720845
d8f1e76a-9fda-431b-a82e-f82357eee73b,23.0563145,72.5755077
cd181e43-529a-46c1-a36a-740396a035da,23.0559915,72.57193
127d64ca-4b0d-4353-9a6c-6453543e7dd0,23.0524369,72.5713976
1a6259df-926b-4745-b6f2-2b249a233588,23.0313453,72.564223
0ef7150d-9ffc-4ae5-8ba7-f7aca9861124,23.0312366,72.563991
2f5bd91a-f1f7-4d82-9a02-92665933692f,23.0313112,72.5640423
c93073fa-717a-47c4-9175-d50b780185fb,23.0310605,72.5642788
f77e3b2a-1d3b-4411-8e34-d1033ff4e641,23.0401419,72.5661356
a9b8e8a4-f2fd-492f-be2e-7683ec7d62cb,23.0399227,72.5661915
e14310db-b1ee-4aad-af1e-d2c54f87f769,23.0519528,72.5630495
64ba6bca-ce31-4c33-8d00-cc608361b6a7,23.0375758,72.5668142
02662def-32f7-4d1c-a294-f0f40b0c3a62,23.0520734,72.5631246
7f90d996-4fa7-4dd0-96f4-d2c753e41109,23.0369524,72.5669008
16cc7981-ffec-44d6-9107-f0d657436484,23.0398389,72.5547687
e866917a-0fd1-47ba-a4e9-c7b790b8cb02,23.0392378,72.5548765
71c1fe72-be34-4e85-9057-53ce8a79d57d,23.0398364,72.5548797
5037bb1c-4d9f-4e6e-b0f3-567b7b97e7ed,23.0389071,72.5550696
7ac29e9f-afaf-4af7-8230-4edfb4fd31d6,23.0400303,72.5590728
7c1ed973-ee6f-41ad-a79a-39f22179a4ee,23.0399837,72.5590699
ab589321-29a5-4be6-9ada-d4cb289cc858,23.0365219,72.5610405
3d8f5c5f-10bd-499a-843b-3ee4bb4c430b,23.0366171,72.5610824
d4f3fa8d-a568-490b-814a-08851c5e4e35,23.0364719,72.5611405
d1a73d71-94d8-4519-acaa-b8809ca6a7c1,23.038855,72.5551792
bd6b0a5e-1840-4121-a42d-f1cc76f9fed9,23.0365662,72.561175
eb43ef17-5e25-4621-9b9e-7f3970f01c4b,23.0352221,72.5644861
1786a7a6-e4fe-4b86-a7ac-c4fc34f39f40,23.0351644,72.5644685
5a243241-e20b-47d5-9aaf-588240f4af05,23.0351486,72.5643843
a3b7d0e1-83df-467e-a967-db4cee5cc752,23.0352037,72.5644064
adba7c72-b433-4dc8-86f7-46aa9277bf22,23.0358056,72.562887
8c917c5e-cfe1-4ef6-8852-6819b30a9a2e,23.0357613,72.5628663
5e7f0d2f-84d8-4445-b86d-885e6fa5af36,23.0344062,72.5641232
aa9f0368-560e-4394-8499-e81c45fa2c08,23.0313413,72.5640932
0d7ab44a-3dff-4ee8-af1a-5a00ff308b6e,23.0354582,72.5607165
fadec75f-3c81-4274-92b7-0511f77155d4,23.0354518,72.5608089
6ec70073-0e9d-477e-8519-5bf781e77008,23.0416598,72.5512422
c526b28e-8373-4ebc-8504-02a6e8ff31f1,23.0458769,72.5401197
d5b94daf-cb95-4abb-80b8-e37f4c6f02df,23.0459326,72.5402401
d441119b-408e-4d21-9b8e-8ec991073f0a,23.0497399,72.5175128
2e059023-9d38-4806-9657-ae58d2c23979,23.0496553,72.516915
4c4434d6-e2b9-4c9b-a632-4b2be6805577,23.0494075,72.5206087
a8c61d58-2503-4be5-aa69-8add383e82b9,23.0493332,72.5205775
92d4a8e5-0cf3-430b-bcaa-68119e626e20,23.0461544,72.5304502
9f39fe82-4471-4f06-bd4f-af39816d4fcd,23.0459136,72.5335547
7c87ef54-e844-4d95-9b52-2042e387c183,23.0459178,72.5331546
b79bfe3e-da1b-4f62-afca-9c6e9a672a49,23.0459208,72.5339409
42c2893d-7422-4b5a-b0a4-6b595d2b434b,23.0461827,72.5334697
a15c5b8a-34dc-4028-88ff-ddf8580dc0ed,23.0476227,72.5336028
ce36d152-ead8-497d-b162-74cd2b48e999,23.010472,72.5467559
22cc025f-7378-4455-a0c3-def5d86cde91,23.0299985,72.5671958
676b521f-022a-4176-b676-b5429f975d79,23.0115068,72.5425969
3f2a6acd-24d6-40f4-886a-97dcef484cec,23.0108727,72.5337607
34670abf-0b69-44e7-92c9-ef6e02a431d8,23.0095149,72.5173267
f5706f16-5f4a-4791-9f90-4ca122fbdfe3,23.0091262,72.5484508
5c78256c-ff1e-4e78-934a-cb6fee247578,23.0126358,72.5457056
ea682677-7adb-4a0b-a94c-8aee39a4cd56,23.0098961,72.553902
98f3be47-85f1-4c23-addd-4e54a6acc649,23.0089533,72.5483137
cf20fbc9-421d-484e-9d4f-c9c72dfbb34e,23.0121503,72.5454323
a4addccd-512e-4289-b363-89998ee0eef7,23.0122668,72.5457523
db5784be-5985-4c3b-b2b4-daa227a6bd9e,23.0124889,72.5453011
4724f2af-ff4a-454b-bae9-27280a0df515,23.0103677,72.5465584
22fdaef5-015d-44af-a9c6-395cc2e518c8,23.0076867,72.5496938
077f31ef-6cf2-418e-a012-9efbfdd3953a,23.0077571,72.5498499
fcff26d2-579d-4dba-bc7b-0173eaa0d6c5,23.0016391,72.5560815
9ff9379f-47cc-42c5-95e8-e8f0311218ca,23.0001459,72.5576822
102f010a-e0f0-4697-922b-fad58b864a64,23.0037164,72.5540123
34eff29b-412c-40d6-823a-f0941ae52a0e,23.0000625,72.5575151
2878fd15-ee6c-4059-b0c1-e693a50ae9cf,22.9995251,72.5822672
fa9a135e-c14a-4572-bf3c-b4eadcd53aeb,23.0015616,72.5894902
031d70e1-c068-4f8f-8c47-e877ddfd1505,23.0015562,72.5895922
0915c9d3-2f30-4282-a78b-67a9abe09334,23.0030471,72.5953571
c04e5fcc-64c0-4814-bbe8-3b7a2cc72824,23.0025369,72.5935199
f724be7e-a9f4-4d62-ba14-08c6b9279649,23.0328013,72.5493337
0d64406e-79bf-480f-8d74-5c8a3416d1a0,23.0302886,72.5589897
1ad683f4-d4ba-401f-8f8f-760bcb2884a6,23.0292154,72.5583004
c22be4b2-3f4e-4e33-98a9-30a772e0cad3,23.0292468,72.5584129
bdf10cde-8da5-414a-bd46-958256d73010,23.0292759,72.5583334
b3ad0f4b-db5e-4582-b514-338d2bdb1e58,23.0302921,72.5588827
ba89a821-c18c-4ad5-be07-c94abbd7eb28,23.0291864,72.5583776
297eaab4-47f1-4f5a-91ac-b533b22db201,23.0287186,72.546473
3c930aba-7e51-4e08-821a-704c304b7a8d,23.0321557,72.5493451
6ee9dbfd-55be-4fe7-b842-3b5c1552c960,23.0288047,72.5465571
1455e0e3-2abf-4593-9bf1-3786e719269b,23.0322275,72.5493689
000f1a83-bbe5-40a6-a80d-3b71562ff917,23.0320929,72.5494732
d2567554-1552-4066-aaa8-3cb5a6f6cdfb,23.0288533,72.5464391
bd558d00-7572-4800-a26a-ce30c86dd092,23.0321816,72.5495
1e417c63-5ab1-4261-baf9-518d811d95dc,23.028769,72.546358
acdfe407-f370-4586-9aa5-9e615de3eaff,23.0289998,72.5494882
ddb07a90-d2d1-498b-b37f-1b36ba351ec8,23.0261819,72.5533889
2d220a72-7863-4f93-ae80-d423ca2f431d,23.0292756,72.5550503
03a12922-73b0-4fb7-877e-88fd67d4b6eb,23.0292219,72.5551216
e89fb281-5df3-4d4a-8756-7ac4b12c49ee,23.0299368,72.5625862
2ed573bd-224c-48ba-b2e0-95ec16b0cf70,23.0232559,72.562826
dbede849-672e-4b0d-a2e9-19a8f245131e,23.026238,72.5623863
b05f43c5-94d8-4339-859b-2bb8446510b6,23.0261063,72.5623255
85f8ce3d-705a-4aa5-9611-12046bc852d2,23.0237003,72.5581836
1d9c75e5-a366-4361-be91-95cd5bd01f59,23.0237592,72.5581403
5da79362-0250-427d-b2e5-d373f1836829,23.0225589,72.5562053
e36ea58d-6c8f-46d1-a232-a78ba2e7ba3c,23.022511,72.5560999
d8152cfe-039e-43aa-b74f-365c934650aa,23.0224669,72.5561105
4316fedc-a322-4cff-8883-87b348637c14,23.0225222,72.5562377
da85bd84-16b8-4096-b553-2afddea142b5,23.022439,72.5561521
e782420f-8ad4-4dd9-a645-b48346e5a549,23.0225517,72.556124
0be73d69-5587-4029-9fb3-774904959d5b,23.0197356,72.5574519
6d398231-4769-486e-bc47-d05791a866be,23.0195984,72.5573934
9616eebb-4ab6-4811-a2e0-8a0af8abdaec,23.0196395,72.5574853
9bfcc6a4-c84e-4729-adde-c6e61f58fca8,23.0197033,72.5573515
54730f78-558a-4c72-9a4f-6cacafd570e2,23.0223822,72.5430552
1c302611-5321-4762-a97f-7ed573685629,23.0219338,72.5469324
76a79d6a-cfb2-44d3-8be8-ac837d689ba6,23.021881,72.5469373
15ce727f-4f8c-4270-9f64-8cf3188495d3,23.0296437,72.5412029
23a18f58-1720-42fa-bd8c-b32a52228e79,23.0284187,72.5429109
6c1f1024-977c-43d5-aaf7-270cbb56b365,23.0283807,72.5428769
5348a57c-7b9c-4cfb-b18e-cef870356c30,23.032714,72.5371794
45087be8-9c29-4dcb-9777-8ee99a13b9ea,23.0250564,72.5475777
6e374e5c-038d-4870-acea-860b54ff7409,23.0327452,72.537221
c9b76d7d-849b-4ae5-85b0-65a9147012b5,23.0250165,72.5475395
0f1d02eb-0d5a-4f1e-ac59-47ff34002eec,23.0233493,72.5496068
926b9584-400b-468d-94a1-3159c23aa869,23.019174,72.5576414
df660f37-5af1-4c05-b0c3-e3b0fd40bb70,23.0191872,72.5575654
2189cc8a-dae2-48fc-852f-7084c7135482,23.0143337,72.559408
7ed16efe-b6ca-4596-81c7-2722e07f3156,23.0126394,72.5611095
88d6acf3-8467-425a-bc6b-406e415d2e8d,23.0123531,72.5690488
0781b277-f902-4790-b933-950bd1c6e8ba,23.0124312,72.5691416
3c945887-fa07-49ec-995d-d0cb06e5a41c,23.0148785,72.559016
0e96be87-7352-4198-b171-2f8593eebdb8,23.015502,72.5611649
21470171-3b6c-406c-9a91-ca583a2261a7,23.0148997,72.5590852
4b3a8097-f789-48fe-8352-34b585c4ceef,23.0602471,72.5716093
9e1befd8-6638-4255-91c3-d93fcf2851e0,23.0602406,72.5705997
f7a21a12-e2e4-43bd-a77d-bbc21ddb766f,23.0601848,72.5705945
f2f78010-5275-43fe-9e7f-2cce5807a8cd,23.0600943,72.5716068
f82fc259-f14f-4116-9919-9aaee982a102,23.0603213,72.567706
2946488a-77f7-4631-b6c5-f92dc256b23c,23.060248,72.5677199
07a8f151-59f6-496c-b895-e8a0ed2418f7,23.0602425,72.5676449
06d2c187-f305-49b6-a7df-89064a262452,23.0603184,72.5676281
cf4400df-be4f-41d1-86f0-d77748ac99c1,23.0559754,72.5724506
354cbb4a-8586-458e-acd8-8ce199e11731,23.062425,72.566642
0e894f92-3caa-4283-b7ae-4ad8401d13cc,23.0623034,72.5667584
bade335b-d9a1-4b27-81fb-db8d2387fa55,23.0628631,72.5672634
d5a4f24d-73d1-422f-b31d-3bcbe59b848f,23.0623741,72.5661107
fd04e938-fe32-4509-ab5c-e167cc9e0a89,23.0626579,72.5671514
dfd3afc2-8a50-4bda-906b-9cc119b2be03,23.0628945,72.5672081
08053122-7255-47ee-87b4-f27c0d8e4d40,23.0647406,72.5673817
505a7585-90e1-435d-b98a-33685c2a6473,23.0647594,72.5674286
c0798f04-c118-4b68-9621-5fa697021d38,23.0663355,72.5833565
c35727aa-dfa4-4d9c-b729-98d7a8da3b7c,23.0668837,72.5832352
65e2016a-2465-4e00-8286-89a6beb57bcc,23.0672974,72.5829925
639a8636-39f7-4e25-8054-3b3164d1915a,23.0657989,72.5869901
45d827b2-50b7-4833-8814-adbe92d3d207,23.0563437,72.5755906
121918c7-a5f2-4fce-8690-4b0d87f5f3df,23.0671413,72.5834213
75d18443-9819-41e7-a4a3-0b8fc79e9924,23.0733999,72.5919082
5910a0fa-9008-495d-b0b1-9cacda139db4,23.0733629,72.5920931
4e315d31-4298-4528-96ce-b319f5cb2b71,23.0735677,72.592061
97883e2a-ef95-4e5c-b365-5dc8076c6290,23.0773783,72.5903275
dc95809a-b2a2-42d3-9528-2822c27ead0f,23.07735,72.5902544
8da6a3ec-b624-4552-85f3-a590753809e2,23.073537,72.5918525
4466ac4d-9432-4adf-8ec1-d7c042b55359,23.0579471,72.5875422
4fb11b26-1a61-4e82-83f2-3a92e57a7dca,23.0387597,72.5841763
dcb5b4c4-4301-4777-a09b-f705427d28a8,23.0379438,72.5878034
a57ac3bb-74ba-4019-8db5-98460f9f17b1,23.0379073,72.588098
33b38393-fc99-43f2-a6e1-ee5cb693a266,23.0410034,72.5796131
854de2ba-cfc6-448e-96b5-0e908172236f,23.0380678,72.5880858
0a6fdfb1-878c-44cb-ac21-dfc3522bb148,23.0391189,72.579825
5280b04e-a0df-4a26-b500-1e192d4c6cce,23.0390584,72.5831163
9478b821-1a4a-4847-8f4b-f54594b97544,23.0399682,72.5832291
a8827cb1-a940-4da5-972a-67bcfa1fcc90,23.0381084,72.5879015
3a3c4706-c03a-4aab-a953-45c9ca65e471,23.0436112,72.5805187
c92c314a-1f43-4b7c-a9d2-01630a4baf60,23.0399286,72.5832157
6e9e377d-5e04-46b2-84d2-4f79094a0d64,23.0378538,72.5929382
227f2430-ad6a-4f57-a56c-03d16a69e35b,23.0378637,72.5930267
8094b4d4-b5aa-4e2a-984d-e1bd7228a7cd,23.0433087,72.5897437
209c5506-e76e-4982-bf83-50887f02daba,23.0431197,72.5898063
3d9d1c02-670d-4fe1-ac2b-55956853bf42,23.0427817,72.58959
c2989ff3-a993-4e42-8664-f052938cbcfe,23.0503245,72.5897834
d640574c-e1f4-4cf9-9d30-7c97983fb46a,23.0437011,72.5895988
3eab7576-76ed-482b-98d7-0491c7960b09,23.0437026,72.5895379
5de52ecd-3dc2-46b7-b3fb-a9dc05feb28c,23.0400842,72.5884746
a0046357-2220-4697-901f-700621bde6c9,23.0398054,72.5965687
577ba038-490a-46fb-aa02-a68a81f1cbec,23.0390504,72.6022345
62645be0-92ec-4842-9331-5cfed9570063,23.0814312,72.6165266
119b2378-5be1-41a9-b598-eb31e082ba9c,23.062957,72.5969503
2cc9834c-2315-438c-9ea9-f6f303437f01,23.0612407,72.5934932
760c0742-2f08-4d71-ab2a-01dc24ba1720,23.0629056,72.5969722
2266bfdc-5063-44ac-af80-b2c841b0c806,23.0659107,72.6003528
8cc5aa20-85c2-49aa-9b9a-ddc8fac84143,23.06181,72.5946313
867df894-3316-45ad-a24f-5a6d23a89df9,23.0658925,72.6004094
5cea7087-6bc2-4e49-8506-1fbdb23738c2,23.05441,72.5954157
ac34173e-c383-45bf-a06a-268df56e6fc8,23.0714759,72.6034688
4e001322-81ea-4fff-b73a-06cb329d865e,23.0629484,72.5970524
0831166b-f11e-4382-a8df-9025f3f262fe,23.0784226,72.6094293
60894fc7-d291-491d-aa60-6548d6d83a34,23.0813541,72.6163477
31fb807d-991a-4ba4-b0f5-30ad96c080ff,23.0571721,72.5983841
8f6847b0-4e01-4079-93b4-7d8bf0b105ca,23.0750406,72.6067417
4f07e976-4d80-44d8-bd91-0e36ff230451,23.0750741,72.606694
3cf9d2d6-f066-4392-86ca-03392b04ebbc,23.079892,72.6175793
8e9f08c9-7818-46e8-ad47-ffeba2646dd1,23.0739169,72.6207635
f545ca22-d8cb-4179-b05d-7d2c334d4d47,23.079802,72.6174605
b14eb7e9-1db3-4b68-9ba4-3eef2ca95306,23.0741439,72.6194231
c84ef420-14f4-45ba-92c3-239f1efb605f,23.0860038,72.6302429
f347e537-1ffb-47bc-b4cf-6f09ba7db280,23.0858021,72.6301507
2bce3db0-a56e-4adc-b0ba-eae34545b338,23.0831086,72.6202301
16fe3822-7e09-4fae-bf4c-612ece9c2537,23.0829307,72.6205355
c0ba23f3-b608-42b1-b8fd-ab862c208c54,23.0828593,72.6204019
c6d7a315-667e-4dfc-b190-c0999bac4713,23.0831685,72.6201539
c1616081-75e7-4c30-acc8-362eeae703dc,23.0839242,72.6206777
620623cc-9022-4a45-803d-efc58ead54b5,23.0858094,72.6269804
0431c0f1-35a4-49f3-a497-dec357edc36e,23.085729,72.6269861
e1ebc772-24b1-419c-8de7-53683cc87be7,23.0861474,72.6401852
2120e13b-bed4-4aed-8f36-9235c5ce1bc3,23.0057485,72.5795951
ab00e935-43de-449c-a66b-801581ee9eb8,23.0057364,72.5796371
f942bf14-faab-40cc-83d0-d67d2b0db144,23.0102102,72.58102
6e13120d-36e5-43c6-a08b-16142a26f5cc,23.0102083,72.5809657
cdaad40c-fe35-4a79-afa8-cbf3c9989c1c,23.0079428,72.5803893
453d0ff1-e12d-4bc0-8b8e-8e7a6b33c065,23.0079327,72.5804377
39ee551d-fc03-4349-b50a-723307f936e8,23.0121892,72.5814639
fd27ced2-fe82-4924-a24e-a97391844b81,23.0121874,72.5814005
6e35dfee-06b2-44b7-a7db-d2ba0e7359a3,22.9832369,72.5848987
dc5776af-d834-4278-a92e-fffebeee0cf3,22.9829783,72.5851916
c99ea91a-e58a-4ae2-b467-3868d3d2e605,22.9793146,72.5858107
1eb9e6e9-0d8a-4af4-8dbc-f9d58ad867f8,22.9808479,72.5859318
d153b8e0-254c-4b51-93ad-d45b9ed5930d,22.9892873,72.5825644
cc2b2bf2-61e1-45d0-812f-520798c79109,22.9766148,72.5818671
44026bd2-836a-4eeb-a7df-731db2361c5d,22.9891373,72.5826585
6b6897cd-e74f-4d1b-bb0b-aedd6f58d035,22.9894568,72.5827512
5ac13d17-8e04-4d70-8b73-03d93503902e,22.9895661,72.5827695
b7ccb584-da74-4e24-8f26-73dda525b5af,23.0677094,72.5717971
d51400a4-6ced-43d7-8b4e-9d3e5ead7770,23.067554,72.571604
e7a53b4e-5816-4009-b925-04f917641c02,23.0675564,72.5717917
5d04ffbd-d0b8-464c-8382-98e801f21764,23.0677117,72.5716048
b17b274f-fa3a-4a21-a45e-d3fdf5b01df9,23.0476852,72.5437878
c34368c3-e2a7-4743-910d-5032e5489dd4,23.0520741,72.5466024
c8c0d897-dcd1-4f98-8a6b-38ccce59094b,23.0520727,72.5469007
ab83d830-6f30-4331-92ab-5e5cc5fa7b11,23.0522192,72.5496949
7b7279fb-4d35-427d-a6fa-615fd42c962e,23.0521425,72.5519275
